,friend1,friend2,weight
11148,vanshika.bhatia.39750,Aakanksha.D.Lautner,0.0
11149,vanshika.bhatia.39750,siddharth.panpaliya.7,0.0
11150,vanshika.bhatia.39750,vaibhav.goel.984,0.14285714285714285
11151,vanshika.bhatia.39750,Aakanksha.D.Lautner,0.0
11152,vanshika.bhatia.39750,100001621463778,0.07142857142857142
11153,meenakshi.r.taneja,kshitij.gulati,0.0
11154,meenakshi.r.taneja,angel.walia.79069,0.14285714285714285
11155,meenakshi.r.taneja,100013170003919,0.07142857142857142
11156,meenakshi.r.taneja,Aakanksha.D.Lautner,0.0
11157,meenakshi.r.taneja,kalra.isha,0.21428571428571427
11158,meenakshi.r.taneja,kalra.isha,0.21428571428571427
11159,meenakshi.r.taneja,sujay237,0.07142857142857142
11160,meenakshi.r.taneja,100001621463778,0.07142857142857142
11161,meenakshi.r.taneja,apratim.ankit.7,0.14285714285714285
11162,meenakshi.r.taneja,sanket.gulati,0.07142857142857142
11163,meenakshi.r.taneja,angel.walia.79069,0.14285714285714285
11164,meenakshi.r.taneja,tejal.mathur,0.0
11165,meenakshi.r.taneja,vaibhav.goel.984,0.2857142857142857
11166,meenakshi.r.taneja,aman.mehta.338,0.14285714285714285
11167,meenakshi.r.taneja,100021093113830,0.21428571428571427
11168,meenakshi.r.taneja,ekta.bhatia.144,0.14285714285714285
11169,meenakshi.r.taneja,anubha.gulati.7,0.07142857142857142
11170,meenakshi.r.taneja,mriiinal,0.0
11171,meenakshi.r.taneja,tejal.mathur,0.0
11172,meenakshi.r.taneja,mriiinal,0.0
11173,meenakshi.r.taneja,apratim.ankit.7,0.14285714285714285
11174,meenakshi.r.taneja,Aakanksha.D.Lautner,0.0
11175,meenakshi.r.taneja,richa.ahuja.982,0.21428571428571427
11176,meenakshi.r.taneja,vaibhav.goel.984,0.2857142857142857
11177,meenakshi.r.taneja,sujay237,0.07142857142857142
11178,meenakshi.r.taneja,100005931842072,0.0
11179,meenakshi.r.taneja,balwinderarora1,0.14285714285714285
11180,TanushriJJW,kshitij.gulati,0.0
11181,TanushriJJW,angel.walia.79069,0.07142857142857142
11182,TanushriJJW,kalra.isha,0.07142857142857142
11183,TanushriJJW,Akhshitaa17,0.14285714285714285
11184,TanushriJJW,sujay237,0.07142857142857142
11185,TanushriJJW,100001621463778,0.0
11186,TanushriJJW,apratim.ankit.7,0.14285714285714285
11187,TanushriJJW,kalra.isha,0.07142857142857142
11188,TanushriJJW,sampada.pachaury,0.0
11189,TanushriJJW,vaibhav.goel.984,0.0
11190,TanushriJJW,100005931842072,0.21428571428571427
11191,TanushriJJW,angel.walia.79069,0.07142857142857142
11192,TanushriJJW,tejal.mathur,0.21428571428571427
11193,TanushriJJW,aditya.bhamu,0.07142857142857142
11194,TanushriJJW,airson.tiger,0.0
11195,TanushriJJW,apratim.ankit.7,0.14285714285714285
11196,TanushriJJW,adhar.mendiratta2,0.14285714285714285
11197,TanushriJJW,akulanan,0.21428571428571427
11198,TanushriJJW,sampada.pachaury,0.0
11199,TanushriJJW,simplyabhinavjha,0.21428571428571427
11200,TanushriJJW,Aakanksha.D.Lautner,0.0
11201,TanushriJJW,tejal.mathur,0.21428571428571427
11202,TanushriJJW,vaibhav.goel.984,0.0
11203,TanushriJJW,Aakanksha.D.Lautner,0.0
11204,TanushriJJW,chauhann.akashh,0.0
11205,TanushriJJW,sujay237,0.07142857142857142
11206,TanushriJJW,abhay.luthra,0.07142857142857142
11207,shrey.chhabra.7,kshitij.gulati,0.0
11208,shrey.chhabra.7,keshavgupta17,0.2857142857142857
11209,shrey.chhabra.7,kalra.isha,0.2857142857142857
11210,shrey.chhabra.7,sujay237,0.07142857142857142
11211,shrey.chhabra.7,siddharth.panpaliya.7,0.0
11212,shrey.chhabra.7,Aakanksha.D.Lautner,0.0
11213,shrey.chhabra.7,vaibhav.goel.984,0.42857142857142855
11214,shrey.chhabra.7,angel.walia.79069,0.21428571428571427
11215,shrey.chhabra.7,sujay237,0.07142857142857142
11216,shrey.chhabra.7,angel.walia.79069,0.21428571428571427
11217,shrey.chhabra.7,aditya207,0.14285714285714285
11218,shrey.chhabra.7,apoorva.iyer.56,0.14285714285714285
11219,shrey.chhabra.7,rocha.vibes,0.0
11220,shrey.chhabra.7,tejal.mathur,0.07142857142857142
11221,shrey.chhabra.7,anurag.bglr,0.0
11222,shrey.chhabra.7,100014017276963,0.2857142857142857
11223,shrey.chhabra.7,100005931842072,0.07142857142857142
11224,shrey.chhabra.7,kalra.isha,0.2857142857142857
11225,shrey.chhabra.7,ayushi.khandelwal.7503314,0.14285714285714285
11226,shrey.chhabra.7,100001621463778,0.07142857142857142
11227,shrey.chhabra.7,anurag.bglr,0.0
11228,shrey.chhabra.7,Aakanksha.D.Lautner,0.0
11229,shrey.chhabra.7,vaibhav.goel.984,0.42857142857142855
11230,shrey.chhabra.7,ishaan04jain,0.07142857142857142
11231,shrey.chhabra.7,tejal.mathur,0.07142857142857142
11232,shrey.chhabra.7,siddharth.panpaliya.7,0.0
11233,shrey.chhabra.7,kotecha.aman,0.07142857142857142
11234,RepublicWorld/,kshitij.gulati,0.0
11235,RepublicWorld/,tejal.mathur,0.0
11236,RepublicWorld/,apratim.ankit.7,0.0
11237,RepublicWorld/,kalra.isha,0.21428571428571427
11238,RepublicWorld/,anurag.bglr,0.0
11239,RepublicWorld/,Aakanksha.D.Lautner,0.0
11240,RepublicWorld/,kalra.isha,0.21428571428571427
11241,RepublicWorld/,angel.walia.79069,0.2857142857142857
11242,RepublicWorld/,vaibhav.goel.984,0.21428571428571427
11243,RepublicWorld/,sujay237,0.07142857142857142
11244,RepublicWorld/,vaibhav.goel.984,0.21428571428571427
11245,RepublicWorld/,100001621463778,0.0
11246,RepublicWorld/,angel.walia.79069,0.2857142857142857
11247,RepublicWorld/,anurag.bglr,0.0
11248,RepublicWorld/,tejal.mathur,0.0
11249,RepublicWorld/,sujay237,0.07142857142857142
11250,RepublicWorld/,apratim.ankit.7,0.0
11251,RepublicWorld/,Aakanksha.D.Lautner,0.0
11252,RepublicWorld/,100005931842072,0.07142857142857142
11253,PyRishabhSharma,kshitij.gulati,0.0
11254,PyRishabhSharma,100005931842072,0.0
11255,PyRishabhSharma,100001621463778,0.0
11256,PyRishabhSharma,kalra.isha,0.07142857142857142
11257,PyRishabhSharma,anurag.bglr,0.0
11258,PyRishabhSharma,kalra.isha,0.07142857142857142
11259,PyRishabhSharma,sujay237,0.07142857142857142
11260,PyRishabhSharma,apratim.ankit.7,0.07142857142857142
11261,PyRishabhSharma,vaibhav.goel.984,0.14285714285714285
11262,PyRishabhSharma,sujay237,0.07142857142857142
11263,PyRishabhSharma,aman.jaat.545,0.21428571428571427
11264,PyRishabhSharma,apratim.ankit.7,0.07142857142857142
11265,PyRishabhSharma,tejal.mathur,0.0
11266,PyRishabhSharma,gargarjun14,0.07142857142857142
11267,PyRishabhSharma,aditya.bhadoo.3,0.07142857142857142
11268,PyRishabhSharma,sampada.pachaury,0.0
11269,PyRishabhSharma,tejal.mathur,0.0
11270,PyRishabhSharma,aniket.pradhan.311,0.21428571428571427
11271,PyRishabhSharma,colleze.snek.5,0.0
11272,PyRishabhSharma,Aakanksha.D.Lautner,0.0
11273,PyRishabhSharma,sampada.pachaury,0.0
11274,PyRishabhSharma,ashwin.gill.39,0.07142857142857142
11275,PyRishabhSharma,anurag.bglr,0.0
11276,PyRishabhSharma,Aakanksha.D.Lautner,0.0
11277,PyRishabhSharma,vaibhav.goel.984,0.14285714285714285
11278,PyRishabhSharma,bhavya.srivastava2,0.07142857142857142
11279,PyRishabhSharma,archit.singh.9803,0.0
11280,keer.shashank,kshitij.gulati,0.0
11281,keer.shashank,sampada.pachaury,0.0
11282,keer.shashank,Aakanksha.D.Lautner,0.0
11283,keer.shashank,apratim.ankit.7,0.14285714285714285
11284,keer.shashank,sampada.pachaury,0.0
11285,keer.shashank,anurag.bglr,0.0
11286,keer.shashank,Aakanksha.D.Lautner,0.0
11287,keer.shashank,anurag.bglr,0.0
11288,keer.shashank,kalra.isha,0.21428571428571427
11289,keer.shashank,tejal.mathur,0.21428571428571427
11290,keer.shashank,vaibhav.goel.984,0.07142857142857142
11291,keer.shashank,100001621463778,0.07142857142857142
11292,keer.shashank,sujay237,0.21428571428571427
11293,keer.shashank,kalra.isha,0.21428571428571427
11294,keer.shashank,vaibhav.goel.984,0.07142857142857142
11295,keer.shashank,100005931842072,0.14285714285714285
11296,keer.shashank,tejal.mathur,0.21428571428571427
11297,keer.shashank,apratim.ankit.7,0.14285714285714285
11298,keer.shashank,sujay237,0.21428571428571427
11299,rachit.jain.7169,kshitij.gulati,0.0
11300,rachit.jain.7169,sujay237,0.07142857142857142
11301,rachit.jain.7169,Aakanksha.D.Lautner,0.0
11302,rachit.jain.7169,angel.walia.79069,0.21428571428571427
11303,rachit.jain.7169,vaibhav.goel.984,0.07142857142857142
11304,rachit.jain.7169,anurag.bglr,0.0
11305,rachit.jain.7169,Aakanksha.D.Lautner,0.0
11306,rachit.jain.7169,100005931842072,0.21428571428571427
11307,rachit.jain.7169,kalra.isha,0.14285714285714285
11308,rachit.jain.7169,angel.walia.79069,0.21428571428571427
11309,rachit.jain.7169,siddharth.panpaliya.7,0.0
11310,rachit.jain.7169,vaibhav.goel.984,0.07142857142857142
11311,rachit.jain.7169,sujay237,0.07142857142857142
11312,rachit.jain.7169,kalra.isha,0.14285714285714285
11313,rachit.jain.7169,siddharth.panpaliya.7,0.0
11314,rachit.jain.7169,tejal.mathur,0.14285714285714285
11315,rachit.jain.7169,tejal.mathur,0.14285714285714285
11316,rachit.jain.7169,anurag.bglr,0.0
11317,rachit.jain.7169,100001621463778,0.0
11318,priyeshkumar32,kshitij.gulati,0.0
11319,priyeshkumar32,100001621463778,0.14285714285714285
11320,priyeshkumar32,siddharth.panpaliya.7,0.0
11321,priyeshkumar32,angel.walia.79069,0.0
11322,priyeshkumar32,anurag.bglr,0.0
11323,priyeshkumar32,Aakanksha.D.Lautner,0.0
11324,priyeshkumar32,100005931842072,0.0
11325,priyeshkumar32,Aakanksha.D.Lautner,0.0
11326,priyeshkumar32,anurag.bglr,0.0
11327,priyeshkumar32,vaibhav.goel.984,0.14285714285714285
11328,priyeshkumar32,kalra.isha,0.21428571428571427
11329,priyeshkumar32,angel.walia.79069,0.0
11330,priyeshkumar32,vaibhav.goel.984,0.14285714285714285
11331,priyeshkumar32,sujay237,0.0
11332,priyeshkumar32,tejal.mathur,0.07142857142857142
11333,priyeshkumar32,kalra.isha,0.21428571428571427
11334,priyeshkumar32,sujay237,0.0
11335,priyeshkumar32,tejal.mathur,0.07142857142857142
11336,priyeshkumar32,siddharth.panpaliya.7,0.0
11337,1raghuganapathy,kshitij.gulati,0.0
11338,1raghuganapathy,100005931842072,0.0
11339,1raghuganapathy,vaibhav.goel.984,0.14285714285714285
11340,1raghuganapathy,tejal.mathur,0.07142857142857142
11341,1raghuganapathy,Aakanksha.D.Lautner,0.0
11342,1raghuganapathy,angel.walia.79069,0.2857142857142857
11343,1raghuganapathy,kalra.isha,0.2857142857142857
11344,1raghuganapathy,angel.walia.79069,0.2857142857142857
11345,1raghuganapathy,mriiinal,0.0
11346,1raghuganapathy,mriiinal,0.0
11347,1raghuganapathy,anurag.bglr,0.0
11348,1raghuganapathy,vaibhav.goel.984,0.14285714285714285
11349,1raghuganapathy,100001621463778,0.14285714285714285
11350,1raghuganapathy,sujay237,0.14285714285714285
11351,1raghuganapathy,anurag.bglr,0.0
11352,1raghuganapathy,Aakanksha.D.Lautner,0.0
11353,1raghuganapathy,sujay237,0.14285714285714285
11354,1raghuganapathy,kalra.isha,0.2857142857142857
11355,1raghuganapathy,tejal.mathur,0.07142857142857142
11356,kushala.prasad.969,kshitij.gulati,0.0
11357,kushala.prasad.969,100005931842072,0.0
11358,kushala.prasad.969,apratim.ankit.7,0.0
11359,kushala.prasad.969,anurag.bglr,0.0
11360,kushala.prasad.969,Aakanksha.D.Lautner,0.0
11361,kushala.prasad.969,anurag.bglr,0.0
11362,kushala.prasad.969,Aakanksha.D.Lautner,0.0
11363,kushala.prasad.969,kalra.isha,0.07142857142857142
11364,kushala.prasad.969,apratim.ankit.7,0.0
11365,kushala.prasad.969,angel.walia.79069,0.14285714285714285
11366,kushala.prasad.969,angel.walia.79069,0.14285714285714285
11367,kushala.prasad.969,vaibhav.goel.984,0.07142857142857142
11368,kushala.prasad.969,sujay237,0.07142857142857142
11369,kushala.prasad.969,vaibhav.goel.984,0.07142857142857142
11370,kushala.prasad.969,100001621463778,0.14285714285714285
11371,kushala.prasad.969,kalra.isha,0.07142857142857142
11372,kushala.prasad.969,tejal.mathur,0.0
11373,kushala.prasad.969,tejal.mathur,0.0
11374,kushala.prasad.969,sujay237,0.07142857142857142
11375,100014104336343,kshitij.gulati,0.0
11376,100014104336343,sujay237,0.0
11377,100014104336343,siddharth.panpaliya.7,0.0
11378,100014104336343,anurag.bglr,0.0
11379,100014104336343,anurag.bglr,0.0
11380,100014104336343,Aakanksha.D.Lautner,0.0
11381,100014104336343,kalra.isha,0.14285714285714285
11382,100014104336343,vaibhav.goel.984,0.21428571428571427
11383,100014104336343,vaibhav.goel.984,0.21428571428571427
11384,100014104336343,sujay237,0.0
11385,100014104336343,kalra.isha,0.14285714285714285
11386,100014104336343,tejal.mathur,0.07142857142857142
11387,100014104336343,kanika.sahni.90,0.0
11388,100014104336343,100005931842072,0.14285714285714285
11389,100014104336343,100001621463778,0.0
11390,100014104336343,tejal.mathur,0.07142857142857142
11391,100014104336343,siddharth.panpaliya.7,0.0
11392,100014104336343,Aakanksha.D.Lautner,0.0
11393,100014104336343,kanika.sahni.90,0.0
11394,shashikanth.panchal.3,kshitij.gulati,0.0
11395,shashikanth.panchal.3,100001621463778,0.07142857142857142
11396,shashikanth.panchal.3,sujay237,0.07142857142857142
11397,shashikanth.panchal.3,Aakanksha.D.Lautner,0.0
11398,shashikanth.panchal.3,vaibhav.goel.984,0.21428571428571427
11399,shashikanth.panchal.3,angel.walia.79069,0.2857142857142857
11400,shashikanth.panchal.3,Aakanksha.D.Lautner,0.0
11401,shashikanth.panchal.3,anurag.bglr,0.0
11402,shashikanth.panchal.3,kalra.isha,0.2857142857142857
11403,shashikanth.panchal.3,tejal.mathur,0.07142857142857142
11404,shashikanth.panchal.3,100005931842072,0.07142857142857142
11405,shashikanth.panchal.3,angel.walia.79069,0.2857142857142857
11406,shashikanth.panchal.3,mriiinal,0.0
11407,shashikanth.panchal.3,vaibhav.goel.984,0.21428571428571427
11408,shashikanth.panchal.3,sujay237,0.07142857142857142
11409,shashikanth.panchal.3,anurag.bglr,0.0
11410,shashikanth.panchal.3,mriiinal,0.0
11411,shashikanth.panchal.3,tejal.mathur,0.07142857142857142
11412,shashikanth.panchal.3,kalra.isha,0.2857142857142857
11413,eshita1998,kshitij.gulati,0.0
11414,eshita1998,100005931842072,0.0
11415,eshita1998,sujay237,0.14285714285714285
11416,eshita1998,mriiinal,0.0
11417,eshita1998,100001621463778,0.07142857142857142
11418,eshita1998,Aakanksha.D.Lautner,0.0
11419,eshita1998,Aakanksha.D.Lautner,0.0
11420,eshita1998,vaibhav.goel.984,0.14285714285714285
11421,eshita1998,anurag.bglr,0.0
11422,eshita1998,kalra.isha,0.14285714285714285
11423,eshita1998,angel.walia.79069,0.21428571428571427
11424,eshita1998,mriiinal,0.0
11425,eshita1998,vaibhav.goel.984,0.14285714285714285
11426,eshita1998,sujay237,0.14285714285714285
11427,eshita1998,anurag.bglr,0.0
11428,eshita1998,tejal.mathur,0.07142857142857142
11429,eshita1998,tejal.mathur,0.07142857142857142
11430,eshita1998,kalra.isha,0.14285714285714285
11431,eshita1998,angel.walia.79069,0.21428571428571427
11432,ramanan.ramakrishnan.3,kshitij.gulati,0.0
11433,ramanan.ramakrishnan.3,kalra.isha,0.0
11434,ramanan.ramakrishnan.3,100001621463778,0.14285714285714285
11435,ramanan.ramakrishnan.3,Aakanksha.D.Lautner,0.0
11436,ramanan.ramakrishnan.3,angel.walia.79069,0.0
11437,ramanan.ramakrishnan.3,Aakanksha.D.Lautner,0.0
11438,ramanan.ramakrishnan.3,kalra.isha,0.0
11439,ramanan.ramakrishnan.3,angel.walia.79069,0.0
11440,ramanan.ramakrishnan.3,mriiinal,0.0
11441,ramanan.ramakrishnan.3,vaibhav.goel.984,0.21428571428571427
11442,ramanan.ramakrishnan.3,sujay237,0.07142857142857142
11443,ramanan.ramakrishnan.3,sujay237,0.07142857142857142
11444,ramanan.ramakrishnan.3,100005931842072,0.07142857142857142
11445,ramanan.ramakrishnan.3,100010352118008,0.21428571428571427
11446,ramanan.ramakrishnan.3,mriiinal,0.0
11447,ramanan.ramakrishnan.3,tejal.mathur,0.0
11448,ramanan.ramakrishnan.3,tejal.mathur,0.0
11449,ramanan.ramakrishnan.3,vaibhav.goel.984,0.21428571428571427
11450,100013819081766,kshitij.gulati,0.0
11451,100013819081766,100005931842072,0.07142857142857142
11452,100013819081766,100001621463778,0.07142857142857142
11453,100013819081766,anurag.bglr,0.0
11454,100013819081766,Aakanksha.D.Lautner,0.0
11455,100013819081766,sujay237,0.2857142857142857
11456,100013819081766,kalra.isha,0.14285714285714285
11457,100013819081766,tejal.mathur,0.14285714285714285
11458,100013819081766,angel.walia.79069,0.14285714285714285
11459,100013819081766,mriiinal,0.0
11460,100013819081766,mriiinal,0.0
11461,100013819081766,Aakanksha.D.Lautner,0.0
11462,100013819081766,sujay237,0.2857142857142857
11463,100013819081766,vaibhav.goel.984,0.14285714285714285
11464,100013819081766,anurag.bglr,0.0
11465,100013819081766,kalra.isha,0.14285714285714285
11466,100013819081766,tejal.mathur,0.14285714285714285
11467,100013819081766,vaibhav.goel.984,0.14285714285714285
11468,100013819081766,angel.walia.79069,0.14285714285714285
11469,simplyabhinavjha,kshitij.gulati,0.0
11470,simplyabhinavjha,kalra.isha,0.07142857142857142
11471,simplyabhinavjha,vaibhav.goel.984,0.0
11472,simplyabhinavjha,apratim.ankit.7,0.35714285714285715
11473,simplyabhinavjha,sujay237,0.14285714285714285
11474,simplyabhinavjha,Aakanksha.D.Lautner,0.0
11475,simplyabhinavjha,100005931842072,0.21428571428571427
11476,simplyabhinavjha,anurag.bglr,0.0
11477,simplyabhinavjha,Aakanksha.D.Lautner,0.0
11478,simplyabhinavjha,angel.walia.79069,0.07142857142857142
11479,simplyabhinavjha,kalra.isha,0.07142857142857142
11480,simplyabhinavjha,angel.walia.79069,0.07142857142857142
11481,simplyabhinavjha,anurag.bglr,0.0
11482,simplyabhinavjha,vaibhav.goel.984,0.0
11483,simplyabhinavjha,sujay237,0.14285714285714285
11484,simplyabhinavjha,tejal.mathur,0.2857142857142857
11485,simplyabhinavjha,apratim.ankit.7,0.35714285714285715
11486,simplyabhinavjha,tejal.mathur,0.2857142857142857
11487,simplyabhinavjha,100001621463778,0.07142857142857142
11488,100018219152388,kshitij.gulati,0.0
11489,100018219152388,100005931842072,0.21428571428571427
11490,100018219152388,mriiinal,0.0
11491,100018219152388,kalra.isha,0.14285714285714285
11492,100018219152388,100010352118008,0.0
11493,100018219152388,vaibhav.goel.984,0.07142857142857142
11494,100018219152388,tejal.mathur,0.21428571428571427
11495,100018219152388,Aakanksha.D.Lautner,0.0
11496,100018219152388,Aakanksha.D.Lautner,0.0
11497,100018219152388,kalra.isha,0.14285714285714285
11498,100018219152388,angel.walia.79069,0.07142857142857142
11499,100018219152388,angel.walia.79069,0.07142857142857142
11500,100018219152388,mriiinal,0.0
11501,100018219152388,100001621463778,0.0
11502,100018219152388,sujay237,0.07142857142857142
11503,100018219152388,vaibhav.goel.984,0.07142857142857142
11504,100018219152388,sujay237,0.07142857142857142
11505,100018219152388,tejal.mathur,0.21428571428571427
11506,100009019619470,kshitij.gulati,0.0
11507,100009019619470,tejal.mathur,0.14285714285714285
11508,100009019619470,anurag.bglr,0.0
11509,100009019619470,Aakanksha.D.Lautner,0.0
11510,100009019619470,Aakanksha.D.Lautner,0.0
11511,100009019619470,kalra.isha,0.07142857142857142
11512,100009019619470,angel.walia.79069,0.14285714285714285
11513,100009019619470,siddharth.panpaliya.7,0.0
11514,100009019619470,kalra.isha,0.07142857142857142
11515,100009019619470,vaibhav.goel.984,0.07142857142857142
11516,100009019619470,sujay237,0.14285714285714285
11517,100009019619470,anurag.bglr,0.0
11518,100009019619470,sujay237,0.14285714285714285
11519,100009019619470,100005931842072,0.14285714285714285
11520,100009019619470,vaibhav.goel.984,0.07142857142857142
11521,100009019619470,tejal.mathur,0.14285714285714285
11522,100009019619470,siddharth.panpaliya.7,0.0
11523,100009019619470,angel.walia.79069,0.14285714285714285
11524,100009019619470,100001621463778,0.07142857142857142
11525,ishan.jain.585559,kshitij.gulati,0.0
11526,ishan.jain.585559,siddharth.panpaliya.7,0.0
11527,ishan.jain.585559,tejal.mathur,0.07142857142857142
11528,ishan.jain.585559,apratim.ankit.7,0.07142857142857142
11529,ishan.jain.585559,Aakanksha.D.Lautner,0.0
11530,ishan.jain.585559,apratim.ankit.7,0.07142857142857142
11531,ishan.jain.585559,anurag.bglr,0.0
11532,ishan.jain.585559,Aakanksha.D.Lautner,0.0
11533,ishan.jain.585559,100005931842072,0.14285714285714285
11534,ishan.jain.585559,kalra.isha,0.07142857142857142
11535,ishan.jain.585559,vaibhav.goel.984,0.07142857142857142
11536,ishan.jain.585559,vaibhav.goel.984,0.07142857142857142
11537,ishan.jain.585559,sujay237,0.14285714285714285
11538,ishan.jain.585559,anurag.bglr,0.0
11539,ishan.jain.585559,100001621463778,0.0
11540,ishan.jain.585559,sujay237,0.14285714285714285
11541,ishan.jain.585559,kalra.isha,0.07142857142857142
11542,ishan.jain.585559,tejal.mathur,0.07142857142857142
11543,ishan.jain.585559,siddharth.panpaliya.7,0.0
11544,100000147562780,kshitij.gulati,0.0
11545,100000147562780,kalra.isha,0.21428571428571427
11546,100000147562780,apratim.ankit.7,0.07142857142857142
11547,100000147562780,vaibhav.goel.984,0.21428571428571427
11548,100000147562780,apratim.ankit.7,0.07142857142857142
11549,100000147562780,Aakanksha.D.Lautner,0.0
11550,100000147562780,tejal.mathur,0.07142857142857142
11551,100000147562780,kalra.isha,0.21428571428571427
11552,100000147562780,angel.walia.79069,0.14285714285714285
11553,100000147562780,angel.walia.79069,0.14285714285714285
11554,100000147562780,mriiinal,0.0
11555,100000147562780,mriiinal,0.0
11556,100000147562780,sujay237,0.14285714285714285
11557,100000147562780,sujay237,0.14285714285714285
11558,100000147562780,vaibhav.goel.984,0.21428571428571427
11559,100000147562780,100005931842072,0.07142857142857142
11560,100000147562780,tejal.mathur,0.07142857142857142
11561,100000147562780,Aakanksha.D.Lautner,0.0
11562,100000147562780,100001621463778,0.14285714285714285
11563,atharv.shivsud.3,kshitij.gulati,0.0
11564,atharv.shivsud.3,sujay237,0.07142857142857142
11565,atharv.shivsud.3,tejal.mathur,0.0
11566,atharv.shivsud.3,100001621463778,0.0
11567,atharv.shivsud.3,vaibhav.goel.984,0.14285714285714285
11568,atharv.shivsud.3,Aakanksha.D.Lautner,0.0
11569,atharv.shivsud.3,anurag.bglr,0.0
11570,atharv.shivsud.3,kalra.isha,0.21428571428571427
11571,atharv.shivsud.3,anurag.bglr,0.0
11572,atharv.shivsud.3,siddharth.panpaliya.7,0.0
11573,atharv.shivsud.3,angel.walia.79069,0.2857142857142857
11574,atharv.shivsud.3,tejal.mathur,0.0
11575,atharv.shivsud.3,vaibhav.goel.984,0.14285714285714285
11576,atharv.shivsud.3,sujay237,0.07142857142857142
11577,atharv.shivsud.3,angel.walia.79069,0.2857142857142857
11578,atharv.shivsud.3,kalra.isha,0.21428571428571427
11579,atharv.shivsud.3,siddharth.panpaliya.7,0.0
11580,atharv.shivsud.3,100005931842072,0.07142857142857142
11581,atharv.shivsud.3,Aakanksha.D.Lautner,0.0
11582,rohan.wable.12,kshitij.gulati,0.0
11583,rohan.wable.12,kanika.sahni.90,0.0
11584,rohan.wable.12,apratim.ankit.7,0.21428571428571427
11585,rohan.wable.12,anurag.bglr,0.0
11586,rohan.wable.12,kalra.isha,0.0
11587,rohan.wable.12,apratim.ankit.7,0.21428571428571427
11588,rohan.wable.12,anurag.bglr,0.0
11589,rohan.wable.12,Aakanksha.D.Lautner,0.0
11590,rohan.wable.12,vaibhav.goel.984,0.07142857142857142
11591,rohan.wable.12,kalra.isha,0.0
11592,rohan.wable.12,vaibhav.goel.984,0.07142857142857142
11593,rohan.wable.12,sujay237,0.07142857142857142
11594,rohan.wable.12,siddharth.panpaliya.7,0.0
11595,rohan.wable.12,Aakanksha.D.Lautner,0.0
11596,rohan.wable.12,100005931842072,0.21428571428571427
11597,rohan.wable.12,100001621463778,0.07142857142857142
11598,rohan.wable.12,siddharth.panpaliya.7,0.0
11599,rohan.wable.12,sujay237,0.07142857142857142
11600,rohan.wable.12,kanika.sahni.90,0.0
11601,karthik.sridhar.739,kshitij.gulati,0.0
11602,karthik.sridhar.739,mriiinal,0.0
11603,karthik.sridhar.739,kalra.isha,0.14285714285714285
11604,karthik.sridhar.739,apratim.ankit.7,0.21428571428571427
11605,karthik.sridhar.739,apratim.ankit.7,0.21428571428571427
11606,karthik.sridhar.739,Aakanksha.D.Lautner,0.0
11607,karthik.sridhar.739,kalra.isha,0.14285714285714285
11608,karthik.sridhar.739,angel.walia.79069,0.07142857142857142
11609,karthik.sridhar.739,sujay237,0.07142857142857142
11610,karthik.sridhar.739,angel.walia.79069,0.07142857142857142
11611,karthik.sridhar.739,mriiinal,0.0
11612,karthik.sridhar.739,vaibhav.goel.984,0.2857142857142857
11613,karthik.sridhar.739,sujay237,0.07142857142857142
11614,karthik.sridhar.739,tejal.mathur,0.14285714285714285
11615,karthik.sridhar.739,Aakanksha.D.Lautner,0.0
11616,karthik.sridhar.739,vaibhav.goel.984,0.2857142857142857
11617,karthik.sridhar.739,100001621463778,0.07142857142857142
11618,karthik.sridhar.739,tejal.mathur,0.14285714285714285
11619,karthik.sridhar.739,100005931842072,0.14285714285714285
11620,100009502642953,kshitij.gulati,0.0
11621,100009502642953,100005931842072,0.14285714285714285
11622,100009502642953,anurag.bglr,0.0
11623,100009502642953,apratim.ankit.7,0.2857142857142857
11624,100009502642953,kalra.isha,0.14285714285714285
11625,100009502642953,100001621463778,0.14285714285714285
11626,100009502642953,anurag.bglr,0.0
11627,100009502642953,Aakanksha.D.Lautner,0.0
11628,100009502642953,kalra.isha,0.14285714285714285
11629,100009502642953,angel.walia.79069,0.0
11630,100009502642953,apratim.ankit.7,0.2857142857142857
11631,100009502642953,vaibhav.goel.984,0.2857142857142857
11632,100009502642953,sujay237,0.14285714285714285
11633,100009502642953,vaibhav.goel.984,0.2857142857142857
11634,100009502642953,tejal.mathur,0.21428571428571427
11635,100009502642953,angel.walia.79069,0.0
11636,100009502642953,tejal.mathur,0.21428571428571427
11637,100009502642953,Aakanksha.D.Lautner,0.0
11638,100009502642953,sujay237,0.14285714285714285
11639,paarth.mehra.52,kshitij.gulati,0.0
11640,paarth.mehra.52,kalra.isha,0.07142857142857142
11641,paarth.mehra.52,vaibhav.goel.984,0.0
11642,paarth.mehra.52,apratim.ankit.7,0.35714285714285715
11643,paarth.mehra.52,siddharth.panpaliya.7,0.0
11644,paarth.mehra.52,anurag.bglr,0.0
11645,paarth.mehra.52,Aakanksha.D.Lautner,0.0
11646,paarth.mehra.52,kalra.isha,0.07142857142857142
11647,paarth.mehra.52,100001621463778,0.07142857142857142
11648,paarth.mehra.52,tejal.mathur,0.2857142857142857
11649,paarth.mehra.52,vaibhav.goel.984,0.0
11650,paarth.mehra.52,sujay237,0.14285714285714285
11651,paarth.mehra.52,sujay237,0.14285714285714285
11652,paarth.mehra.52,apratim.ankit.7,0.35714285714285715
